geo_code,pos,ws,maps,country,prov,city,district
wwhh,"[118.30078125, 34.541015625]","118.30078125,34.541015625","中国,山东省,临沂市,郯城县",中国,山东省,临沂市,郯城县
ws9t,"[114.78515625, 26.279296875]","114.78515625,26.279296875","中国,江西省,吉安市,万安县",中国,江西省,吉安市,万安县
wmed,"[106.34765625, 31.376953125]","106.34765625,31.376953125","中国,四川省,南充市,南部县",中国,四川省,南充市,南部县
ybqk,"[132.71484375, 47.197265625]","132.71484375,47.197265625","中国,黑龙江省,佳木斯市,富锦市",中国,黑龙江省,佳木斯市,富锦市
wm45,"[104.23828125, 28.740234375]","104.23828125,28.740234375","中国,四川省,宜宾市,屏山县",中国,四川省,宜宾市,屏山县
wk3u,"[103.88671875, 24.697265625]","103.88671875,24.697265625","中国,云南省,曲靖市,师宗县",中国,云南省,曲靖市,师宗县
wz95,"[125.33203125, 42.802734375]","125.33203125,42.802734375","中国,吉林省,辽源市,东辽县",中国,吉林省,辽源市,东辽县
ybmv,"[132.01171875, 47.373046875]","132.01171875,47.373046875","中国,黑龙江省,鹤岗市,绥滨县",中国,黑龙江省,鹤岗市,绥滨县
wxvn,"[119.70703125, 44.736328125]","119.70703125,44.736328125","中国,内蒙古自治区,赤峰市,阿鲁科尔沁旗",中国,内蒙古自治区,赤峰市,阿鲁科尔沁旗
wx0p,"[112.67578125, 40.693359375]","112.67578125,40.693359375","中国,内蒙古自治区,乌兰察布市,凉城县",中国,内蒙古自治区,乌兰察布市,凉城县
wkhv,"[108.10546875, 23.466796875]","108.10546875,23.466796875","中国,广西壮族自治区,南宁市,马山县",中国,广西壮族自治区,南宁市,马山县
wj28,"[90.87890625, 29.619140625]","90.87890625,29.619140625","中国,西藏自治区,拉萨市,堆龙德庆区",中国,西藏自治区,拉萨市,堆龙德庆区
wzbp,"[123.92578125, 44.912109375]","123.92578125,44.912109375","中国,吉林省,松原市,乾安县",中国,吉林省,松原市,乾安县
tzep,"[83.14453125, 43.505859375]","83.14453125,43.505859375","中国,新疆维吾尔自治区,伊犁哈萨克自治州,新源县",中国,新疆维吾尔自治区,伊犁哈萨克自治州,新源县
wk82,"[101.77734375, 25.400390625]","101.77734375,25.400390625","中国,云南省,楚雄彝族自治州,禄丰县",中国,云南省,楚雄彝族自治州,禄丰县
wk68,"[104.94140625, 23.994140625]","104.94140625,23.994140625","中国,云南省,文山壮族苗族自治州,广南县",中国,云南省,文山壮族苗族自治州,广南县
wtck,"[114.43359375, 33.134765625]","114.43359375,33.134765625","中国,河南省,驻马店市,汝南县",中国,河南省,驻马店市,汝南县
wq5p,"[105.64453125, 35.068359375]","105.64453125,35.068359375","中国,甘肃省,天水市,秦安县",中国,甘肃省,天水市,秦安县
wt4v,"[116.54296875, 29.091796875]","116.54296875,29.091796875","中国,江西省,上饶市,鄱阳县",中国,江西省,上饶市,鄱阳县
wwbb,"[113.73046875, 38.056640625]","113.73046875,38.056640625","中国,山西省,阳泉市,平定县",中国,山西省,阳泉市,平定县
wke6,"[105.99609375, 25.751953125]","105.99609375,25.751953125","中国,贵州省,安顺市,紫云苗族布依族自治县",中国,贵州省,安顺市,紫云苗族布依族自治县
w7vr,"[108.80859375, 22.412109375]","108.80859375,22.412109375","中国,广西壮族自治区,钦州市,灵山县",中国,广西壮族自治区,钦州市,灵山县
w7v7,"[108.80859375, 21.708984375]","108.80859375,21.708984375","中国,广西壮族自治区,钦州市,钦南区",中国,广西壮族自治区,钦州市,钦南区
y8t4,"[119.70703125, 48.251953125]","119.70703125,48.251953125","中国,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗",中国,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗
wqc7,"[103.18359375, 38.583984375]","103.18359375,38.583984375","中国,甘肃省,武威市,民勤县",中国,甘肃省,武威市,民勤县
y8r5,"[122.51953125, 47.021484375]","122.51953125,47.021484375","中国,内蒙古自治区,兴安盟,扎赉特旗",中国,内蒙古自治区,兴安盟,扎赉特旗
wm5m,"[105.99609375, 29.091796875]","105.99609375,29.091796875","中国,重庆市,[],江津区",中国,重庆市,[],江津区
wksw,"[107.75390625, 26.455078125]","107.75390625,26.455078125","中国,贵州省,黔东南苗族侗族自治州,麻江县",中国,贵州省,黔东南苗族侗族自治州,麻江县
wk09,"[102.12890625, 22.763671875]","102.12890625,22.763671875","中国,云南省,红河哈尼族彝族自治州,绿春县",中国,云南省,红河哈尼族彝族自治州,绿春县
yb62,"[127.08984375, 46.494140625]","127.08984375,46.494140625","中国,黑龙江省,哈尔滨市,巴彦县",中国,黑龙江省,哈尔滨市,巴彦县
y854,"[116.89453125, 45.439453125]","116.89453125,45.439453125","中国,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗",中国,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗
wx5t,"[117.59765625, 40.341796875]","117.59765625,40.341796875","中国,河北省,承德市,兴隆县",中国,河北省,承德市,兴隆县
ww0r,"[113.02734375, 35.068359375]","113.02734375,35.068359375","中国,河南省,焦作市,博爱县",中国,河南省,焦作市,博爱县
wtbs,"[113.37890625, 33.134765625]","113.37890625,33.134765625","中国,河南省,南阳市,方城县",中国,河南省,南阳市,方城县
w7v9,"[109.16015625, 21.357421875]","109.16015625,21.357421875","中国,[],[],[]",中国,[],[],[]
ww3t,"[114.78515625, 36.123046875]","114.78515625,36.123046875","中国,河南省,安阳市,内黄县",中国,河南省,安阳市,内黄县
wz9j,"[125.33203125, 43.154296875]","125.33203125,43.154296875","中国,吉林省,四平市,伊通满族自治县",中国,吉林省,四平市,伊通满族自治县
wwb0,"[112.67578125, 38.056640625]","112.67578125,38.056640625","中国,山西省,太原市,阳曲县",中国,山西省,太原市,阳曲县
wwj7,"[120.05859375, 34.365234375]","120.05859375,34.365234375","中国,江苏省,盐城市,响水县",中国,江苏省,盐城市,响水县
ww36,"[114.43359375, 35.595703125]","114.43359375,35.595703125","中国,河南省,鹤壁市,浚县",中国,河南省,鹤壁市,浚县
wt6m,"[115.83984375, 30.498046875]","115.83984375,30.498046875","中国,湖北省,黄冈市,蕲春县",中国,湖北省,黄冈市,蕲春县
wrm2,"[108.80859375, 40.869140625]","108.80859375,40.869140625","中国,内蒙古自治区,巴彦淖尔市,乌拉特前旗",中国,内蒙古自治区,巴彦淖尔市,乌拉特前旗
wtd4,"[115.48828125, 31.376953125]","115.48828125,31.376953125","中国,安徽省,六安市,金寨县",中国,安徽省,六安市,金寨县
wku9,"[107.75390625, 26.982421875]","107.75390625,26.982421875","中国,贵州省,黔东南苗族侗族自治州,黄平县",中国,贵州省,黔东南苗族侗族自治州,黄平县
wtuy,"[119.35546875, 33.486328125]","119.35546875,33.486328125","中国,江苏省,淮安市,淮安区",中国,江苏省,淮安市,淮安区
wxy9,"[121.81640625, 43.857421875]","121.81640625,43.857421875","中国,内蒙古自治区,通辽市,科尔沁左翼中旗",中国,内蒙古自治区,通辽市,科尔沁左翼中旗
wmdh,"[104.23828125, 31.728515625]","104.23828125,31.728515625","中国,四川省,绵阳市,安州区",中国,四川省,绵阳市,安州区
yb29,"[124.62890625, 46.669921875]","124.62890625,46.669921875","中国,黑龙江省,大庆市,让胡路区",中国,黑龙江省,大庆市,让胡路区
y8r7,"[122.87109375, 47.021484375]","122.87109375,47.021484375","中国,黑龙江省,齐齐哈尔市,龙江县",中国,黑龙江省,齐齐哈尔市,龙江县
wx3d,"[114.78515625, 41.220703125]","114.78515625,41.220703125","中国,河北省,张家口市,张北县",中国,河北省,张家口市,张北县
wx40,"[115.48828125, 39.462890625]","115.48828125,39.462890625","中国,河北省,保定市,易县",中国,河北省,保定市,易县
ww1b,"[115.13671875, 33.837890625]","115.13671875,33.837890625","中国,河南省,周口市,鹿邑县",中国,河南省,周口市,鹿邑县
y8v7,"[120.05859375, 49.833984375]","120.05859375,49.833984375","中国,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗",中国,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗
y8r8,"[123.22265625, 46.494140625]","123.22265625,46.494140625","中国,黑龙江省,齐齐哈尔市,泰来县",中国,黑龙江省,齐齐哈尔市,泰来县
wtcc,"[115.13671875, 32.607421875]","115.13671875,32.607421875","中国,河南省,驻马店市,新蔡县",中国,河南省,驻马店市,新蔡县
wkgu,"[106.69921875, 27.509765625]","106.69921875,27.509765625","中国,贵州省,遵义市,播州区",中国,贵州省,遵义市,播州区
wmku,"[108.10546875, 30.322265625]","108.10546875,30.322265625","中国,重庆市,[],忠县",中国,重庆市,[],忠县
wk6w,"[104.94140625, 25.048828125]","104.94140625,25.048828125","中国,贵州省,黔西南布依族苗族自治州,兴义市",中国,贵州省,黔西南布依族苗族自治州,兴义市
www9,"[121.81640625, 36.826171875]","121.81640625,36.826171875","中国,[],[],[]",中国,[],[],[]
wtvc,"[120.76171875, 32.607421875]","120.76171875,32.607421875","中国,江苏省,盐城市,东台市",中国,江苏省,盐城市,东台市
wm1j,"[102.83203125, 29.091796875]","102.83203125,29.091796875","中国,四川省,凉山彝族自治州,甘洛县",中国,四川省,凉山彝族自治州,甘洛县
wtfs,"[116.19140625, 33.134765625]","116.19140625,33.134765625","中国,安徽省,亳州市,利辛县",中国,安徽省,亳州市,利辛县
wqd2,"[104.58984375, 36.650390625]","104.58984375,36.650390625","中国,甘肃省,白银市,靖远县",中国,甘肃省,白银市,靖远县
wtsv,"[119.35546875, 31.904296875]","119.35546875,31.904296875","中国,江苏省,镇江市,丹徒区",中国,江苏省,镇江市,丹徒区
wx1b,"[115.13671875, 39.462890625]","115.13671875,39.462890625","中国,河北省,保定市,易县",中国,河北省,保定市,易县
tz04,"[78.92578125, 39.814453125]","78.92578125,39.814453125","中国,新疆维吾尔自治区,喀什地区,巴楚县",中国,新疆维吾尔自治区,喀什地区,巴楚县
wmsv,"[108.10546875, 31.904296875]","108.10546875,31.904296875","中国,四川省,达州市,万源市",中国,四川省,达州市,万源市
ww62,"[115.83984375, 35.244140625]","115.83984375,35.244140625","中国,山东省,菏泽市,巨野县",中国,山东省,菏泽市,巨野县
wxz7,"[122.87109375, 44.208984375]","122.87109375,44.208984375","中国,内蒙古自治区,通辽市,科尔沁左翼中旗",中国,内蒙古自治区,通辽市,科尔沁左翼中旗
wqjj,"[108.45703125, 34.716796875]","108.45703125,34.716796875","中国,陕西省,咸阳市,礼泉县",中国,陕西省,咸阳市,礼泉县
w7m3,"[108.80859375, 18.544921875]","108.80859375,18.544921875","中国,海南省,[],乐东黎族自治县",中国,海南省,[],乐东黎族自治县
wkvg,"[109.51171875, 27.333984375]","109.51171875,27.333984375","中国,湖南省,怀化市,芷江侗族自治县",中国,湖南省,怀化市,芷江侗族自治县
wxkx,"[119.00390625, 42.099609375]","119.00390625,42.099609375","中国,内蒙古自治区,赤峰市,红山区",中国,内蒙古自治区,赤峰市,红山区
wqyr,"[110.21484375, 39.287109375]","110.21484375,39.287109375","中国,陕西省,榆林市,神木市",中国,陕西省,榆林市,神木市
whqg,"[99.66796875, 24.521484375]","99.66796875,24.521484375","中国,云南省,保山市,昌宁县",中国,云南省,保山市,昌宁县
w7uz,"[108.10546875, 22.412109375]","108.10546875,22.412109375","中国,广西壮族自治区,南宁市,江南区",中国,广西壮族自治区,南宁市,江南区
ws37,"[114.43359375, 24.521484375]","114.43359375,24.521484375","中国,江西省,赣州市,龙南县",中国,江西省,赣州市,龙南县
wtnt,"[121.81640625, 29.091796875]","121.81640625,29.091796875","中国,浙江省,宁波市,象山县",中国,浙江省,宁波市,象山县
wqgh,"[105.64453125, 38.759765625]","105.64453125,38.759765625","中国,内蒙古自治区,阿拉善盟,阿拉善左旗",中国,内蒙古自治区,阿拉善盟,阿拉善左旗
wxvy,"[120.76171875, 44.736328125]","120.76171875,44.736328125","中国,内蒙古自治区,通辽市,扎鲁特旗",中国,内蒙古自治区,通辽市,扎鲁特旗
wt4y,"[116.54296875, 29.267578125]","116.54296875,29.267578125","中国,江西省,九江市,都昌县",中国,江西省,九江市,都昌县
wt5v,"[117.94921875, 29.091796875]","117.94921875,29.091796875","中国,江西省,上饶市,德兴市",中国,江西省,上饶市,德兴市
wkuh,"[107.05078125, 27.509765625]","107.05078125,27.509765625","中国,贵州省,遵义市,播州区",中国,贵州省,遵义市,播州区
wtu1,"[118.30078125, 32.607421875]","118.30078125,32.607421875","中国,安徽省,滁州市,明光市",中国,安徽省,滁州市,明光市
wssx,"[119.00390625, 26.630859375]","119.00390625,26.630859375","中国,福建省,宁德市,古田县",中国,福建省,宁德市,古田县
ww1w,"[114.78515625, 34.892578125]","114.78515625,34.892578125","中国,河南省,开封市,兰考县",中国,河南省,开封市,兰考县
ws8y,"[113.73046875, 26.455078125]","113.73046875,26.455078125","中国,湖南省,株洲市,炎陵县",中国,湖南省,株洲市,炎陵县
wtwd,"[121.81640625, 31.376953125]","121.81640625,31.376953125","中国,上海市,[],崇明区",中国,上海市,[],崇明区
wkp1,"[111.26953125, 22.763671875]","111.26953125,22.763671875","中国,广东省,云浮市,罗定市",中国,广东省,云浮市,罗定市
wmvt,"[109.16015625, 33.310546875]","109.16015625,33.310546875","中国,陕西省,商洛市,镇安县",中国,陕西省,商洛市,镇安县
wk84,"[101.42578125, 25.751953125]","101.42578125,25.751953125","中国,云南省,楚雄彝族自治州,大姚县",中国,云南省,楚雄彝族自治州,大姚县
wq9g,"[103.88671875, 37.177734375]","103.88671875,37.177734375","中国,甘肃省,白银市,景泰县",中国,甘肃省,白银市,景泰县
wkf6,"[104.58984375, 27.158203125]","104.58984375,27.158203125","中国,贵州省,毕节市,赫章县",中国,贵州省,毕节市,赫章县
wwd1,"[115.48828125, 36.826171875]","115.48828125,36.826171875","中国,河北省,邢台市,临西县",中国,河北省,邢台市,临西县
wms1,"[107.05078125, 31.201171875]","107.05078125,31.201171875","中国,四川省,达州市,达川区",中国,四川省,达州市,达川区
wm02,"[101.77734375, 28.212890625]","101.77734375,28.212890625","中国,四川省,凉山彝族自治州,冕宁县",中国,四川省,凉山彝族自治州,冕宁县
wxsu,"[119.35546875, 42.978515625]","119.35546875,42.978515625","中国,内蒙古自治区,赤峰市,翁牛特旗",中国,内蒙古自治区,赤峰市,翁牛特旗
wm52,"[105.99609375, 28.212890625]","105.99609375,28.212890625","中国,贵州省,遵义市,习水县",中国,贵州省,遵义市,习水县
tzfv,"[82.79296875, 44.560546875]","82.79296875,44.560546875","中国,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县",中国,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县
wrm0,"[108.45703125, 40.869140625]","108.45703125,40.869140625","中国,内蒙古自治区,巴彦淖尔市,乌拉特前旗",中国,内蒙古自治区,巴彦淖尔市,乌拉特前旗
whxr,"[100.37109375, 26.630859375]","100.37109375,26.630859375","中国,云南省,丽江市,古城区",中国,云南省,丽江市,古城区
whrr,"[100.37109375, 25.224609375]","100.37109375,25.224609375","中国,云南省,大理白族自治州,巍山彝族回族自治县",中国,云南省,大理白族自治州,巍山彝族回族自治县
wwde,"[116.19140625, 37.177734375]","116.19140625,37.177734375","中国,山东省,德州市,武城县",中国,山东省,德州市,武城县
wqpm,"[111.62109375, 34.716796875]","111.62109375,34.716796875","中国,河南省,三门峡市,渑池县",中国,河南省,三门峡市,渑池县
wwsc,"[119.35546875, 36.826171875]","119.35546875,36.826171875","中国,山东省,潍坊市,昌邑市",中国,山东省,潍坊市,昌邑市
wmn5,"[109.86328125, 28.740234375]","109.86328125,28.740234375","中国,湖南省,湘西土家族苗族自治州,古丈县",中国,湖南省,湘西土家族苗族自治州,古丈县
wmwy,"[110.91796875, 32.080078125]","110.91796875,32.080078125","中国,湖北省,十堰市,房县",中国,湖北省,十堰市,房县
wqtt,"[109.16015625, 37.529296875]","109.16015625,37.529296875","中国,陕西省,榆林市,靖边县",中国,陕西省,榆林市,靖边县
ww2x,"[113.37890625, 36.474609375]","113.37890625,36.474609375","中国,山西省,长治市,黎城县",中国,山西省,长治市,黎城县
ws1u,"[115.13671875, 23.291015625]","115.13671875,23.291015625","中国,广东省,惠州市,惠东县",中国,广东省,惠州市,惠东县
wt7r,"[117.24609375, 30.849609375]","117.24609375,30.849609375","中国,安徽省,铜陵市,枞阳县",中国,安徽省,铜陵市,枞阳县
